,10_AE1712_C14_N14_19_200m_c_1,10_AE1712_C14_N14_19_200m_v_1,11_AE1712_C16_N1_7_80m_c_1,11_AE1712_C16_N1_7_80m_v_1,12_AE1712_C16_N8_14_200m_c_1,12_AE1712_C16_N8_14_200m_v_1,1_AE1712_C3_N1_7_80m_c_1,1_AE1712_C3_N1_7_80m_v_1,2_AE1712_C3_N8_14_200m_c_1,3_AE1712_C6_N1_7_80m_c_1,3_AE1712_C6_N1_7_80m_v_1,4_AE1712_C6_N8_17_200m_c_1,4_AE1712_C6_N8_17_200m_v_1,5_AE1712_C8_N7_12_80m_c_1,5_AE1712_C8_N7_12_80m_v_1,6_AE1712_C8_N19_24_200m_c_1,6_AE1712_C8_N19_24_200m_v_1,7_AE1712_C11_N1_7_80m_c_1,7_AE1712_C11_N1_7_80m_v_1,8_AE1712_C11_N8_14_200m_c_1,8_AE1712_C11_N8_14_200m_v_1,9_AE1712_C14_N3_8_80m_c_1,9_AE1712_C14_N3_8_80m_v_1
6_AE1712_C8_N19_24_200m_v_NODE_765_length_15847_cov_13.764236,0,30.1185,0,0,0,10.5718,0,0,0,0,0,0,4.4601,0,0,0,21.8337,0,0,0,7.2792,0,0
6_AE1712_C8_N19_24_200m_v_NODE_772_length_15695_cov_7.997439,0,9.0916,0,0,0,2.4774,0,0,0,0,0,0,0,0,0,0,5.8936,0,0,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_774_length_15677_cov_10.342179,2.3204,20.9817,0,0,2.3962,12.5517,0,0,0,0,0,0,5.55,0,0,3.2562,15.9932,0,0,2.7562,8.1159,0,0
6_AE1712_C8_N19_24_200m_v_NODE_775_length_15661_cov_10.310575,0,10.3294,0,0,1.6601,10.6388,0,0,2.549,0,0,0,4.0465,0,0,0,10.4476,0,0,3.4138,4.2552,0,0
6_AE1712_C8_N19_24_200m_v_NODE_777_length_15633_cov_8.144639,2.7641,9.7973,0,0,0,4.6085,0,0,2.3284,0,0,0,2.4052,0,0,0,8.8996,0,0,2.3469,2.1718,0,0
6_AE1712_C8_N19_24_200m_v_NODE_789_length_15445_cov_9.025312,0,15.2165,0,0,0,10.5063,0,4.2111,0,0,0,0,6.2552,0,0,0,13.8322,0,0,0,8.8951,0,0
6_AE1712_C8_N19_24_200m_v_NODE_796_length_15399_cov_60.425075,0,56.1617,0,0,0,23.75,0,0,0,0,0,0,19.5123,0,0,0,50.3147,0,0,0,20.4776,0,0
6_AE1712_C8_N19_24_200m_v_NODE_799_length_15375_cov_9.430906,0,16.7247,0,0,0,11.9546,0,0,0,0,0,0,5.7602,0,0,0,14.3019,0,0,0,5.188,0,0
6_AE1712_C8_N19_24_200m_v_NODE_800_length_15368_cov_9.654633,0,15.0814,0,0,0,7.3066,0,0,0,0,0,0,2.2027,0,0,0,9.3937,0,0,0,4.12,0,0
6_AE1712_C8_N19_24_200m_v_NODE_801_length_15340_cov_11.700059,0,16.5876,0,0,0,7.6314,0,0,0,0,0,0,0,0,0,0,12.1294,0,0,0,3.6264,0,0
6_AE1712_C8_N19_24_200m_v_NODE_807_length_15315_cov_28.372490,0,65.8325,0,0,0,23.9897,0,0,0,0,0,0,12.4666,0,0,0,40.2213,0,0,0,17.7277,0,0
6_AE1712_C8_N19_24_200m_v_NODE_812_length_15250_cov_25.100903,2.7441,40.5835,0,2.807,0,13.5452,0,3.4894,0,0,0,0,5.7134,0,2.0808,3.6579,27.4548,0,0,2.0384,10.3451,0,0
6_AE1712_C8_N19_24_200m_v_NODE_815_length_15226_cov_10.294607,0,8.5577,0,0,0,4.5061,0,0,0,0,0,0,3.5066,0,0,0,8.4368,0,0,0,3.8118,0,0
6_AE1712_C8_N19_24_200m_v_NODE_828_length_15095_cov_9.580237,0,21.3403,0,0,0,10.0945,0,0,0,0,0,0,3.9744,0,0,0,14.7943,0,0,0,5.3758,0,0
6_AE1712_C8_N19_24_200m_v_NODE_831_length_15054_cov_9.782400,0,26.6439,0,0,0,8.6879,0,0,0,0,0,0,6.1193,0,0,0,12.8189,0,0,0,5.967,0,0
6_AE1712_C8_N19_24_200m_v_NODE_833_length_15009_cov_11.338200,0,21.8804,0,0,0,10.8559,0,2.2042,0,0,0,0,5.4302,0,0,0,17.0438,0,0,0,7.719,0,0
6_AE1712_C8_N19_24_200m_v_NODE_837_length_14988_cov_10.752196,0,18.3407,0,0,0,9.6047,0,0,0,0,0,0,6.7986,0,0,0,17.0697,0,0,0,8.3351,0,0
6_AE1712_C8_N19_24_200m_v_NODE_842_length_14941_cov_13.298910,0,17.3543,0,0,0,8.3131,0,0,0,0,0,0,6.6939,0,0,0,16.4145,0,0,0,9.4537,0,0
6_AE1712_C8_N19_24_200m_v_NODE_847_length_14875_cov_8.831937,0,18.6792,0,0,0,7.3909,0,8.6378,0,0,1.6036,0,9.4858,0,2.4098,0,13.1596,0,0,0,9.4458,0,0
6_AE1712_C8_N19_24_200m_v_NODE_854_length_14807_cov_18.947251,0,32.389,0,0,0,18.67,0,8.5763,0,0,0,0,8.2787,0,0,0,21.8985,0,0,0,13.596,0,2.0854
6_AE1712_C8_N19_24_200m_v_NODE_878_length_14423_cov_17.468354,0,11.4001,0,0,0,6.8191,0,0,0,0,0,0,4.6376,0,0,0,15.0035,0,0,0,7.2181,0,0
6_AE1712_C8_N19_24_200m_v_NODE_883_length_14378_cov_7.048248,0,10.269,0,0,0,7.8933,0,0,0,0,0,0,5.4692,0,0,0,11.2778,0,0,0,6.7843,0,0
6_AE1712_C8_N19_24_200m_v_NODE_888_length_14306_cov_9.950594,2.6464,18.1542,0,0,0,10.8252,0,0,0,0,0,0,6.6401,0,0,0,10.8688,0,0,2.9977,7.2531,0,0
6_AE1712_C8_N19_24_200m_v_NODE_893_length_14232_cov_76.130625,6.0979,135.7595,0,6.8654,4.2762,52.4638,0,15.4949,4.7688,2.2981,8.16,2.4449,21.9252,0,7.2096,3.72,79.0006,0,5.0505,4.5121,34.7114,1.8794,6.033
6_AE1712_C8_N19_24_200m_v_NODE_905_length_14118_cov_26.136671,0,31.5015,0,0,0,21.1319,0,0,0,0,0,0,12.5412,0,0,0,25.555,0,0,0,10.8954,0,0
6_AE1712_C8_N19_24_200m_v_NODE_921_length_13969_cov_60.556723,3.9971,36.9214,0,0,3.983,20.253,0,0,1.877,0,0,2.2942,6.0825,0,0,3.9971,31.0244,0,0,3.2358,7.1109,0,0
6_AE1712_C8_N19_24_200m_v_NODE_922_length_13962_cov_11.931077,0,20.3051,0,0,0,6.6979,0,0,0,0,0,0,3.1135,0,0,0,10.3225,0,0,0,5.1663,0,0
6_AE1712_C8_N19_24_200m_v_NODE_927_length_13897_cov_9.994645,0,28.4268,0,1.7171,0,7.924,0,12.531,0,0,3.9463,0,3.7782,0,2.5477,0,15.0597,0,2.1111,0,4.4163,0,2.967
6_AE1712_C8_N19_24_200m_v_NODE_932_length_13854_cov_14.227408,0,17.4997,0,0,0,10.6273,0,0,0,0,0,0,5.4039,0,0,0,20.03,0,0,0,7.978,0,0
6_AE1712_C8_N19_24_200m_v_NODE_933_length_13839_cov_28.564453,0,47.7945,0,0,0,23.7613,0,3.3422,0,0,0,0,16.2112,0,0,0,42.8874,0,0,0,22.7546,0,0
6_AE1712_C8_N19_24_200m_v_NODE_959_length_13604_cov_11.364530,0,15.8037,0,0,0,9.4569,0,2.7268,0,0,0,0,8.4169,0,0,0,11.2804,0,0,0,7.1883,0,0
6_AE1712_C8_N19_24_200m_v_NODE_964_length_13595_cov_7.700769,0,14.9342,0,0,0,9.7005,0,0,0,0,0,0,5.0101,0,0,0,11.1665,0,0,0,6.0116,0,0
6_AE1712_C8_N19_24_200m_v_NODE_977_length_13495_cov_6.035251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4486,0,0,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_980_length_13483_cov_7.403924,0,11.5995,0,0,0,4.8687,0,0,0,0,0,0,2.4444,0,0,0,9.8144,0,0,0,4.7523,0,0
6_AE1712_C8_N19_24_200m_v_NODE_981_length_13467_cov_28.890665,0,66.6739,0,2.676,0,28.987,0,5.9947,0,0,0,0,14.389,0,0,0,46.1628,0,0,0,24.7176,0,0
6_AE1712_C8_N19_24_200m_v_NODE_984_length_13440_cov_13.287510,0,28.8499,0,0,0,12.8663,0,0,0,0,0,0,6.3511,0,0,0,21.0432,0,0,0,7.0898,0,0
6_AE1712_C8_N19_24_200m_v_NODE_993_length_13382_cov_5.475611,0,16.6992,0,0,0,5.7327,0,3.2949,0,0,0,0,5.3389,0,0,0,9.2294,0,0,0,6.515,0,0
6_AE1712_C8_N19_24_200m_v_NODE_999_length_13321_cov_9.644669,7.0739,22.2791,0,0,0,1.9551,0,0,0,0,0,0,1.7508,0,0,0,9.5671,0,0,0,1.6424,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1021_length_13164_cov_12.740582,0,11.4356,0,0,0,10.6193,0,0,0,0,0,0,5.4351,0,0,0,8.9133,0,0,0,5.1359,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1024_length_13138_cov_12.612051,5.0576,37.9213,0,2.657,4.3453,19.1836,0,2.7666,4.1258,0,0,3.1427,8.4349,0,0,3.6733,19.5647,0,0,3.8252,12.745,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1035_length_13018_cov_6.900085,0,11.6277,0,0,3.1339,7.6815,0,0,0,0,0,0,4.9336,0,1.7812,0,10.9141,0,0,3.0978,5.8078,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1047_length_12920_cov_10.629759,0,6.5935,0,4.0825,0,4.7967,0,11.2954,0,0,3.471,0,7.5051,0,3.3947,0,17.0621,0,2.1273,0,10.8495,0,2.983
6_AE1712_C8_N19_24_200m_v_NODE_1056_length_12807_cov_28.023488,0,38.2826,0,2.5262,0,32.6621,0,2.4826,0,0,2.7085,0,13.0797,0,2.9891,0,40.8601,0,0,0,17.8149,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1067_length_12717_cov_5.543908,0,10.1881,0,0,0,6.2787,0,0,0,0,0,0,3.2309,0,0,0,8.6433,0,0,0,4.41,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1083_length_12595_cov_92.021170,0,100.0912,0,2.7798,0,40.1068,0,0,0,0,0,0,31.6756,0,0,0,92.919,0,0,0,35.6595,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1096_length_12524_cov_7.910260,0,0,0,8.438,0,0,0,5.6464,0,0,0,0,0,0,0,0,11.6537,0,0,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1103_length_12464_cov_12.299588,0,10.3501,0,0,0,6.2892,0,0,0,0,0,0,5.7743,0,0,0,12.7554,0,0,0,6.3066,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1104_length_12464_cov_6.734480,0,8.1165,0,0,0,2.9463,0,0,0,0,0,0,2.3531,0,0,0,7.0228,0,0,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1105_length_12461_cov_8.044170,0,16.3286,0,3.7944,0,7.6153,0,14.1917,0,0,3.9364,0,7.1265,0,2.8085,0,12.4616,0,1.7947,0,5.3784,0,2.2236
6_AE1712_C8_N19_24_200m_v_NODE_1115_length_12410_cov_13.193627,0,18.056,0,2.5304,0,10.7553,0,6.8696,0,0,1.6897,0,7.9196,0,2.904,0,21.471,0,0,0,8.4188,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1122_length_12387_cov_17.037774,0,39.658,0,0,0,14.7393,0,5.1439,0,0,1.9664,0,8.0915,0,0,0,23.9471,0,0,0,9.8199,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1130_length_12315_cov_12.393447,0,25.3143,0,0,0,17.9322,0,0,0,0,0,0,5.4099,0,0,0,18.6387,0,0,0,9.5899,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1131_length_12291_cov_16.864009,0,27.4391,0,1.8631,0,10.6621,0,3.7766,0,0,0,0,7.7782,0,1.8739,0,26.5565,0,0,0,8.3313,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1132_length_12288_cov_6.256081,0,9.6125,0,0,0,7.4324,0,0,0,0,0,0,2.3466,0,0,0,10.8526,0,0,0,5.3297,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1133_length_12285_cov_10.938974,0,17.553,0,0,0,5.8952,0,0,0,0,0,0,5.5162,0,0,0,17.2882,0,0,0,8.4921,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1137_length_12272_cov_25.892087,0,32.4848,0,0,0,11.8342,0,4.2852,0,0,0,0,8.9914,0,2.404,0,23.8901,0,0,0,12.3849,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1140_length_12242_cov_46.478586,0,93.3454,0,5.855,0,40.5582,0,10.475,0,0,3.668,0,19.9318,0,5.3743,2.461,65.8149,0,2.8861,0,32.9891,0,2.9335
6_AE1712_C8_N19_24_200m_v_NODE_1159_length_12130_cov_5.718161,0,13.8616,0,0,3.676,6.877,0,0,0,0,0,2.6258,5.9329,0,0,2.8722,8.645,0,0,2.6589,4.7908,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1163_length_12094_cov_22.463593,0,41.4864,0,0,0,16.8582,0,2.3967,0,0,2.013,0,13.5525,0,0,0,35.8029,0,0,0,16.3616,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1170_length_12030_cov_9.766837,0,14.6853,0,0,0,10.632,0,0,0,0,0,0,9.603,0,0,0,14.9962,0,0,0,9.9499,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1171_length_12024_cov_14.626852,0,20.7507,0,0,0,17.6353,0,0,0,0,0,0,13.555,0,0,0,23.4593,0,0,0,11.5294,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1178_length_11976_cov_31.866207,0,52.9281,0,0,0,22.0779,0,2.801,0,0,0,0,16.0702,0,2.1561,0,50.3917,0,0,0,20.1889,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1185_length_11921_cov_6.640578,0,2.5826,0,9.8238,0,4.2082,0,7.1411,0,0,0,0,0,0,0,0,10.3665,0,9.037,0,0,0,4.6875
6_AE1712_C8_N19_24_200m_v_NODE_1194_length_11882_cov_14.837018,0,12.8834,0,0,0,5.4713,0,0,0,0,0,0,2.7076,0,0,0,13.4184,0,0,0,3.689,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1204_length_11826_cov_16.700145,0,28.3778,0,0,0,14.4182,0,0,0,0,0,0,0,0,0,0,15.9177,0,0,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1207_length_11803_cov_7.963756,0,13.6969,0,0,0,5.1165,0,6.9857,0,0,0,0,5.5214,0,0,0,12.7877,0,0,0,5.7983,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1209_length_11802_cov_7.788913,3.6414,15.1648,0,0,5.4022,7.3784,0,0,5.9236,0,0,3.5061,0,0,0,3.2816,8.8874,0,0,5.8817,4.7573,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1211_length_11791_cov_10.816203,0,24.6963,0,0,0,9.1974,0,0,0,0,0,0,8.253,0,0,0,16.7824,0,0,0,11.6153,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1212_length_11788_cov_80.168389,4.6495,128.7465,0,7.5863,4.1015,47.0337,0,18.9272,4.3176,2.3182,8.3411,0,20.2211,0,7.743,4.4572,79.8805,0,5.7443,4.0392,37.544,0,6.8609
6_AE1712_C8_N19_24_200m_v_NODE_1214_length_11752_cov_6.054133,0,7.9133,0,0,0,4.1536,0,5.6888,0,0,0,0,5.1055,0,0,0,9.3776,0,0,0,5.3032,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1216_length_11739_cov_5.865117,0,0,0,8.4941,0,0,0,5.3807,0,0,0,0,0,0,0,0,8.5647,0,0,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1238_length_11529_cov_20.784841,0,32.3128,0,0,0,17.3823,0,0,0,0,0,0,10.7654,0,0,0,29.2905,0,0,0,10.9634,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1241_length_11495_cov_14.491943,2.0445,21.1023,0,0,0,12.6799,0,0,2.9647,0,0,2.7071,7.0328,0,0,3.9477,22.3635,0,0,3.6738,11.067,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1243_length_11475_cov_6.605369,0,11.6189,0,0,0,4.5996,0,0,0,0,0,0,3.4511,0,0,0,10.3549,0,0,0,3.9822,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1253_length_11427_cov_6.415683,0,14.0172,0,0,0,11.9345,0,0,0,0,0,0,3.1451,0,0,0,9.9846,0,0,0,7.9088,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1265_length_11363_cov_21.449141,0,15.66,0,0,0,18.1952,0,0,0,0,0,0,7.5118,0,0,0,19.1515,0,0,0,9.2449,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1274_length_11325_cov_5.814100,0,13.3789,0,0,0,6.9174,0,0,0,0,0,0,4.2184,0,0,0,9.3931,0,0,0,4.1391,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1277_length_11300_cov_27.261338,0,22.3118,0,0,0,15.9442,0,2.2108,0,0,0,0,5.0302,0,0,0,22.4733,0,0,2.4419,9.7269,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1282_length_11258_cov_13.795188,3.5451,7.5886,0,0,6.1582,5.6077,0,0,7.5884,0,2.4413,3.6928,5.9409,0,0,3.5737,14.9857,0,0,4.8353,5.7221,1.8772,0
6_AE1712_C8_N19_24_200m_v_NODE_1284_length_11254_cov_14.567952,0,15.753,0,0,0,12.5712,0,2.491,0,0,0,0,8.0898,0,0,0,17.7863,0,0,0,10.8079,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1286_length_11249_cov_6.855711,0,13.5259,0,0,0,8.0381,0,3.5283,0,0,0,0,4.058,0,0,0,11.3754,0,0,0,3.5285,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1296_length_11185_cov_12.087865,5.0057,13.8846,0,0,6.4211,7.09,0,0,4.3499,0,0,3.0808,0,0,0,3.6955,15.5475,0,0,4.2229,3.2228,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1319_length_11022_cov_7.414801,0,10.5981,0,0,0,8.0068,0,0,0,0,0,0,6.5971,0,0,0,11.5617,0,0,0,7.6931,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1321_length_11017_cov_10.197806,0,9.5524,0,0,0,5.285,0,3.8163,0,0,0,0,3.9887,0,0,0,12.1883,0,0,0,6.3355,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1333_length_10936_cov_12.445161,2.5015,27.323,0,0,6.8771,13.4291,0,0,3.2061,0,0,2.3865,10.6131,0,0,2.8136,18.3481,0,0,2.6639,10.124,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1339_length_10884_cov_12.439900,0,16.8581,0,2.4696,0,9.3248,0,9.6682,0,0,2.4324,0,5.1764,0,4.2544,0,19.5873,0,0,0,7.3647,0,2.204
6_AE1712_C8_N19_24_200m_v_NODE_1344_length_10810_cov_6.437902,0,5.1682,0,0,0,2.9956,0,0,0,0,0,0,0,0,0,0,3.8489,0,0,0,2.6192,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1353_length_10775_cov_10.739110,0,12.5209,0,0,0,6.6709,0,4.9661,0,0,0,0,4.7634,0,0,0,16.5197,0,0,0,6.759,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1356_length_10732_cov_6.672079,0,13.842,0,0,0,3.0874,0,0,0,0,0,0,2.7515,0,0,0,10.7679,0,0,0,3.7212,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1357_length_10729_cov_6.432876,0,7.0532,0,0,0,3.4227,0,0,1.5209,0,0,0,2.4615,0,0,0,5.5839,0,0,0,3.3635,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1368_length_10648_cov_5.539211,0,14.7016,0,0,0,4.8716,0,0,0,0,0,0,2.571,0,0,0,8.4086,0,0,0,3.6996,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1370_length_10646_cov_17.481976,0,27.6863,0,0,0,15.9928,0,2.2857,0,0,0,0,21.3374,0,0,0,27.8259,0,0,0,11.0741,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1381_length_10613_cov_26.369875,0,40.1478,0,0,0,40.5493,0,0,0,0,0,0,24.0558,0,0,0,39.2666,0,0,0,24.8567,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1382_length_10611_cov_7.452725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4922,0,0,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1398_length_10512_cov_7.412266,0,11.6471,0,0,0,8.2448,0,0,0,0,0,0,4.8175,0,0,2.6011,10.9005,0,0,0,4.4193,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1400_length_10507_cov_12.009875,0,19.1195,0,0,0,7.4891,0,0,0,0,0,0,4.4863,0,0,0,18.1684,0,0,0,7.4825,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1406_length_10464_cov_19.329065,5.276,26.936,0,0,4.484,14.5462,0,2.8407,4.4946,0,0,3.7666,5.0057,0,0,6.4629,17.8235,0,0,6.296,7.9061,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1409_length_10453_cov_6.017926,2.4067,4.2519,0,0,2.9159,3.3389,0,0,2.9169,0,0,0,0,0,0,2.7148,8.4408,0,0,2.7374,1.9978,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1412_length_10445_cov_8.220197,0,10.3286,0,0,0,6.1037,0,2.9702,0,0,0,0,4.6873,0,1.6565,0,12.5746,0,0,0,5.9019,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1414_length_10437_cov_5.383880,0,9.9147,0,0,0,4.939,0,2.4295,0,0,0,0,2.5229,0,0,0,8.772,0,0,0,4.3025,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1424_length_10358_cov_7.509581,0,18.5236,0,0,0,7.6112,0,0,0,0,0,0,2.2185,0,0,0,11.8762,0,0,0,3.1762,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1439_length_10319_cov_7.557704,0,17.2121,0,0,0,5.8714,0,0,0,0,0,0,5.1675,0,0,0,12.824,0,0,0,8.7747,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1443_length_10306_cov_35.160817,0,55.3158,0,3.7609,0,21.499,0,5.322,0,0,0,0,13.165,0,0,0,46.4141,0,0,0,21.874,0,2.3701
6_AE1712_C8_N19_24_200m_v_NODE_1451_length_10283_cov_6.452087,0,6.1118,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,6.0925,0,0,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1469_length_10226_cov_10.997832,0,21.7763,0,3.181,0,9.7436,0,15.3412,0,0,2.6431,0,8.1531,0,4.5139,0,18.9813,0,0,0,10.8417,0,2.3229
6_AE1712_C8_N19_24_200m_v_NODE_1482_length_10203_cov_17.974422,0,37.703,0,5.0094,0,14.9832,0,9.0097,0,0,0,0,8.2319,0,3.4829,0,29.9667,0,0,0,11.7016,0,2.5897
6_AE1712_C8_N19_24_200m_v_NODE_1486_length_10194_cov_6.246516,0,9.4405,0,0,0,4.2501,0,0,0,0,0,0,2.9221,0,0,0,9.3938,0,0,0,4.6681,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1488_length_10188_cov_20.513896,0,29.1382,0,0,0,14.2645,0,2.4043,0,0,0,0,8.3237,0,0,0,30.1568,0,0,0,11.7966,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1497_length_10147_cov_11.084608,0,15.8326,0,0,0,13.9453,0,0,0,0,0,0,10.1223,0,0,0,18.0796,0,0,0,9.1542,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1499_length_10139_cov_10.235242,0,15.8025,0,0,0,4.9048,0,1.8422,0,0,0,0,4.4011,0,0,0,11.6019,0,0,0,5.1939,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1507_length_10110_cov_11.742051,0,18.7326,0,0,0,18.8065,0,0,0,0,0,0,5.6883,0,0,0,18.4826,0,0,0,7.907,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1515_length_10083_cov_6.663302,0,23.1585,0,0,0,6.1998,0,0,0,0,0,0,0,0,0,0,10.9857,0,0,0,2.6219,0,0
6_AE1712_C8_N19_24_200m_v_NODE_1524_length_10004_cov_7.650750,3.5069,7.9259,0,0,9.2886,9.2239,0,0,4.6992,0,0,3.8476,2.8153,0,0,5.3659,8.9127,0,0,6.6028,6.8453,0,0
8_AE1712_C11_N8_14_200m_v_NODE_3_length_411044_cov_18.072519,0,0,0,0,0,0,0,13.9093,0,0,0,0,0,0,0,0,4.9387,0,0,0,27.7865,0,3.0114
8_AE1712_C11_N8_14_200m_v_NODE_9_length_260175_cov_16.937404,0,0,0,0,0,0,0,9.4368,0,0,0,0,0,0,0,0,0,0,0,0,26.0629,0,2.9355
8_AE1712_C11_N8_14_200m_v_NODE_102_length_75567_cov_12.801378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0815,0,0,0,19.4996,0,0
8_AE1712_C11_N8_14_200m_v_NODE_115_length_68805_cov_39.203425,0,95.3542,0,0,0,38.8044,0,0,0,0,0,0,26.2222,0,0,0,62.7343,0,0,0,35.0933,0,0
8_AE1712_C11_N8_14_200m_v_NODE_138_length_60678_cov_21.185046,9.5646,118.4331,0,5.2529,11.7182,62.1288,0,10.7511,9.2408,5.5456,5.902,4.8697,18.0502,0,4.6961,9.0765,73.9116,0,4.6919,11.0993,32.0515,4.2316,4.6732
8_AE1712_C11_N8_14_200m_v_NODE_146_length_58227_cov_18.599484,0,54.952,0,0,0,21.7419,0,5.2894,0,0,2.7806,0,13.6516,0,0,0,36.548,0,0,0,17.9044,0,2.4134
8_AE1712_C11_N8_14_200m_v_NODE_149_length_57678_cov_22.422336,2.3801,190.3296,0,0,5.4746,60.9926,0,3.0841,2.343,0,0,0,21.2046,0,0,2.5374,120.1025,0,0,3.4238,35.1259,0,0
8_AE1712_C11_N8_14_200m_v_NODE_247_length_33944_cov_10.513479,0,2.1438,0,6.2389,0,3.1022,0,3.7788,0,0,0,0,0,0,0,0,12.0068,0,0,0,16.066,0,0
8_AE1712_C11_N8_14_200m_v_NODE_252_length_33507_cov_34.150314,0,45.9104,0,0,0,42.0477,0,0,0,0,0,0,23.6426,0,0,0,54.4345,0,0,0,34.1611,0,0
8_AE1712_C11_N8_14_200m_v_NODE_256_length_33144_cov_28.287719,0,132.7906,0,0,0,32.036,0,5.0882,0,0,2.5095,0,28.6299,0,2.0561,0,76.7954,0,0,0,35.1532,0,2.4084
8_AE1712_C11_N8_14_200m_v_NODE_265_length_31853_cov_16.961638,0,50.8016,0,0,0,19.7806,0,0,0,0,0,0,8.6721,0,0,0,32.7445,0,0,0,15.0749,0,0
8_AE1712_C11_N8_14_200m_v_NODE_293_length_29237_cov_44.061763,4.5342,210.8612,0,7.7311,5.9252,182.075,0,0,4.3815,0,0,2.5802,45.0333,0,2.5718,5.2216,150.3756,0,0,5.0845,66.001,0,0
8_AE1712_C11_N8_14_200m_v_NODE_315_length_27804_cov_12.217586,0,25.4249,0,0,0,24.9328,0,0,0,0,0,0,11.3773,0,0,0,21.1883,0,0,0,13.031,0,0
8_AE1712_C11_N8_14_200m_v_NODE_376_length_22685_cov_10.086783,0,17.8755,0,0,0,10.9273,0,3.7554,0,0,0,0,4.8334,0,0,0,12.1863,0,0,0,7.856,0,0
8_AE1712_C11_N8_14_200m_v_NODE_396_length_21357_cov_26.124671,0,196.8213,0,2.0784,0,59.2275,0,2.6319,0,0,0,0,18.6076,0,0,0,90.8903,0,0,0,25.4265,0,0
